name,latitude,longitude,info
Picanha na Tábua,-22.0013596,-47.8999535,"{""@id"": ""node/491669529"", ""amenity"": ""restaurant"", ""check_date"": ""2024-09-18"", ""cuisine"": ""pizza;regional;ice_cream;salad;dessert;barbecue"", ""diet:vegan"": ""yes"", ""diet:vegetarian"": ""yes"", ""name"": ""Picanha na T\u00e1bua"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""wheelchair"": ""yes""}"
Quase Dois Lanches,-22.0081739,-47.8906929,"{""@id"": ""node/492135525"", ""amenity"": ""restaurant"", ""name"": ""Quase Dois Lanches""}"
Kallas,-22.0084675,-47.8906807,"{""@id"": ""node/492752680"", ""amenity"": ""restaurant"", ""name"": ""Kallas""}"
Piazza Amicci,-22.0105646,-47.8887806,"{""@id"": ""node/493041405"", ""amenity"": ""restaurant"", ""name"": ""Piazza Amicci""}"
Top Açaí,-22.0084962,-47.890012,"{""@id"": ""node/493041519"", ""amenity"": ""restaurant"", ""name"": ""Top A\u00e7a\u00ed"", ""wheelchair"": ""no""}"
Almanach,-22.0126049,-47.8905745,"{""@id"": ""node/493041546"", ""amenity"": ""restaurant"", ""name"": ""Almanach""}"
Bar do Mário,-22.0068353,-47.8969125,"{""@id"": ""node/494230797"", ""amenity"": ""pub"", ""name"": ""Bar do M\u00e1rio""}"
Okay Churrascaria,-23.492968,-47.4117953,"{""@id"": ""node/496237115"", ""amenity"": ""restaurant"", ""name"": ""Okay Churrascaria""}"
Mosaico,-22.0121336,-47.8948091,"{""@id"": ""node/497397727"", ""addr:housenumber"": ""1342"", ""addr:street"": ""Rua Aquidaban"", ""amenity"": ""restaurant"", ""name"": ""Mosaico""}"
Barone,-22.0113869,-47.8943442,"{""@id"": ""node/497397834"", ""addr:housenumber"": ""1671"", ""addr:street"": ""Avenida Doutor Carlos Botelho"", ""amenity"": ""restaurant"", ""name"": ""Barone""}"
Néctar da Serra,-19.9491691,-43.9207032,"{""@id"": ""node/504709870"", ""addr:city"": ""Belo Horizonte"", ""addr:housenumber"": ""1839"", ""addr:street"": ""Avenida Bandeirantes"", ""addr:suburb"": ""Mangabeiras"", ""amenity"": ""restaurant"", ""name"": ""N\u00e9ctar da Serra"", ""phone"": ""+55 31 3281-1466"", ""source:name"": ""survey""}"
Reduto,-1.4435459,-48.4907331,"{""@id"": ""node/505204835"", ""amenity"": ""restaurant"", ""name"": ""Reduto""}"
Circus Hamburgueria,-1.4501918,-48.4879558,"{""@id"": ""node/505204839"", ""amenity"": ""restaurant"", ""cuisine"": ""burger"", ""name"": ""Circus Hamburgueria""}"
Cia. Paulista de Pizza,-1.4432503,-48.4900501,"{""@id"": ""node/505204842"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza"", ""name"": ""Cia. Paulista de Pizza""}"
Boêmio,-1.4431645,-48.4901359,"{""@id"": ""node/505204843"", ""amenity"": ""bar"", ""name"": ""Bo\u00eamio""}"
Doca Espeto,-1.4437371,-48.4905212,"{""@id"": ""node/505204844"", ""amenity"": ""bar"", ""name"": ""Doca Espeto""}"
Milleo,-1.4456013,-48.4879129,"{""@id"": ""node/505204988"", ""amenity"": ""restaurant"", ""name"": ""Milleo""}"
El Patron,-1.4458999,-48.4875599,"{""@id"": ""node/505204994"", ""addr:street"": ""Avenida Ant\u00f4nio Barreto"", ""amenity"": ""restaurant"", ""name"": ""El Patron""}"
Fuji Grill,-1.4422239,-48.4878898,"{""@id"": ""node/507113543"", ""amenity"": ""restaurant"", ""name"": ""Fuji Grill""}"
Peixaria Amazonas,-1.4405164,-48.4914175,"{""@id"": ""node/507113547"", ""amenity"": ""restaurant"", ""cuisine"": ""seafood"", ""name"": ""Peixaria Amazonas""}"
Boca de Forno,-22.90708,-43.1747057,"{""@id"": ""node/509430548"", ""addr:housenumber"": ""91a"", ""addr:street"": ""Avenida Almirante Barroso"", ""amenity"": ""restaurant"", ""name"": ""Boca de Forno""}"
Restaurante Cosmopolitan,-22.9042352,-43.174842,"{""@id"": ""node/512745068"", ""addr:housenumber"": ""13"", ""addr:street"": ""Rua da Assembl\u00e9ia"", ""amenity"": ""restaurant"", ""name"": ""Restaurante Cosmopolitan""}"
Restaurante Columbia,-22.9054031,-43.1766945,"{""@id"": ""node/512764053"", ""addr:housenumber"": ""81"", ""addr:street"": ""Rua da Assembl\u00e9ia"", ""amenity"": ""restaurant"", ""name"": ""Restaurante Columbia""}"
Pampa Grill,-22.9074531,-43.1743528,"{""@id"": ""node/512775155"", ""amenity"": ""restaurant"", ""name"": ""Pampa Grill""}"
Pau e Pedra,-19.9343813,-43.9282536,"{""@id"": ""node/520951886"", ""amenity"": ""pub"", ""name"": ""Pau e Pedra""}"
Obar,-19.9346233,-43.9281517,"{""@id"": ""node/520951888"", ""amenity"": ""pub"", ""name"": ""Obar""}"
Sonho Árabe,-23.6313559,-46.7057252,"{""@id"": ""node/525518975"", ""addr:city"": ""S\u00e3o Paulo"", ""addr:country"": ""BR"", ""addr:housenumber"": ""1541"", ""addr:postcode"": ""04717-004"", ""addr:street"": ""Rua Alexandre Dumas"", ""amenity"": ""restaurant"", ""cuisine"": ""kebab;middle_eastern;arab"", ""indoor_seating"": ""yes"", ""name"": ""Sonho \u00c1rabe"", ""outdoor_seating"": ""no"", ""wheelchair"": ""yes""}"
Boteco 98,-22.9491831,-43.1855315,"{""@id"": ""node/527333491"", ""addr:housenumber"": ""98"", ""addr:street"": ""Rua S\u00e3o Clemente"", ""amenity"": ""pub"", ""name"": ""Boteco 98""}"
Marostika II,-30.017987,-51.1959658,"{""@id"": ""node/529555700"", ""amenity"": ""restaurant"", ""name"": ""Marostika II"", ""wheelchair"": ""no""}"
Termas L'uomo,-22.9664284,-43.1875427,"{""@id"": ""node/529748998"", ""amenity"": ""bar"", ""name"": ""Termas L'uomo""}"
Cervantes,-22.9624392,-43.1759463,"{""@id"": ""node/529749027"", ""addr:housenumber"": ""335"", ""addr:street"": ""Avenida Prado Junior"", ""amenity"": ""pub"", ""name"": ""Cervantes"", ""note"": ""existem 2 POIs referentes a \""Cervantes\""""}"
American grill,-22.4641788,-44.2878432,"{""@id"": ""node/533906071"", ""amenity"": ""restaurant"", ""cuisine"": ""regional"", ""name"": ""American grill""}"
Olá,-22.454648,-44.301067,"{""@id"": ""node/533906073"", ""amenity"": ""restaurant"", ""name"": ""Ol\u00e1""}"
Olá Rezendão,-22.458582,-44.4251608,"{""@id"": ""node/533909603"", ""amenity"": ""restaurant"", ""cuisine"": ""regional"", ""name"": ""Ol\u00e1 Rezend\u00e3o"", ""source"": ""GPS""}"
Santa Saideira,-22.9163307,-43.1914206,"{""@id"": ""node/534013728"", ""amenity"": ""pub"", ""name"": ""Santa Saideira""}"
Sociedade Secreta,-22.9507487,-43.1822164,"{""@id"": ""node/541235714"", ""addr:city"": ""Rio de Janeiro"", ""addr:street"": ""Rua Volunt\u00e1rios da P\u00e1tria"", ""addr:suburb"": ""Botafogo"", ""amenity"": ""bar"", ""name"": ""Sociedade Secreta""}"
Ô Matos Bar,-22.904938,-43.1781168,"{""@id"": ""node/545504737"", ""amenity"": ""restaurant"", ""name"": ""\u00d4 Matos Bar"", ""phone"": ""+55-21-22325250""}"
Kilo Express,-22.9109906,-43.1748292,"{""@id"": ""node/553450569"", ""amenity"": ""restaurant"", ""name"": ""Kilo Express""}"
Nitgrama,-22.9110651,-43.174937,"{""@id"": ""node/553450586"", ""amenity"": ""restaurant"", ""name"": ""Nitgrama""}"
Victoria,-22.9753634,-43.2197875,"{""@id"": ""node/557557621"", ""amenity"": ""restaurant"", ""name"": ""Victoria""}"
Brewteco,-22.9739112,-43.2271653,"{""@id"": ""node/557557822"", ""amenity"": ""restaurant"", ""cuisine"": ""brazilian"", ""name"": ""Brewteco""}"
Bar Lagoa,-22.9799977,-43.2033068,"{""@id"": ""node/557558072"", ""addr:housenumber"": ""1674"", ""addr:street"": ""Avenida Epit\u00e1cio Pessoa"", ""amenity"": ""bar"", ""name"": ""Bar Lagoa"", ""opening_hours"": ""Mo-Fr 18:00-02:00; Sa-Su 12:00-02:00; PH 12:00-02:00"", ""phone"": ""+55-21-25231135"", ""source"": ""survey"", ""start_date"": ""1934"", ""website"": ""http://www.barlagoa.com.br/""}"
Bico,-22.9827199,-43.1907558,"{""@id"": ""node/557558177"", ""amenity"": ""bar"", ""name"": ""Bico""}"
Rota 66,-22.9762008,-43.1883783,"{""@id"": ""node/557558344"", ""amenity"": ""restaurant"", ""name"": ""Rota 66""}"
Restaurante Universitário UFMG,-19.9154773,-43.9364118,"{""@id"": ""node/560386049"", ""amenity"": ""restaurant"", ""name"": ""Restaurante Universit\u00e1rio UFMG""}"
Restaurante Novo Varanda,-8.0616569,-34.904198,"{""@id"": ""node/560397918"", ""amenity"": ""restaurant"", ""name"": ""Restaurante Novo Varanda""}"
Bar e Restaurante do Paulo,-8.0649903,-34.9292118,"{""@id"": ""node/561522239"", ""amenity"": ""restaurant"", ""cuisine"": ""regional"", ""name"": ""Bar e Restaurante do Paulo""}"
Restaurante Açucena,-8.0658476,-34.9296972,"{""@id"": ""node/561522241"", ""amenity"": ""restaurant"", ""name"": ""Restaurante A\u00e7ucena""}"
"Restaurante, Banca, Locadora, Loja de roupas Mario e Sandra",-8.0655502,-34.9317697,"{""@id"": ""node/561522256"", ""amenity"": ""restaurant"", ""name"": ""Restaurante, Banca, Locadora, Loja de roupas Mario e Sandra""}"
Restaurante Vegetariano,-8.0651192,-34.9295077,"{""@id"": ""node/561522257"", ""amenity"": ""restaurant"", ""diet:vegetarian"": ""only"", ""name"": ""Restaurante Vegetariano""}"
Sala de Reboco,-8.053634,-34.920175,"{""@id"": ""node/561522267"", ""amenity"": ""pub"", ""name"": ""Sala de Reboco""}"
Osaka,-8.0526227,-34.9023308,"{""@id"": ""node/561522274"", ""amenity"": ""restaurant"", ""cuisine"": ""japanese"", ""name"": ""Osaka""}"
Clube Internacional do Recife,-8.0586107,-34.904133,"{""@id"": ""node/561522279"", ""amenity"": ""bar"", ""name"": ""Clube Internacional do Recife""}"
Machadus Pizzaria e Self-Service,-8.041782,-34.9466502,"{""@id"": ""node/561900127"", ""amenity"": ""restaurant"", ""name"": ""Machadus Pizzaria e Self-Service""}"
Padaria Cidade Universitária,-8.0423939,-34.9467875,"{""@id"": ""node/561900134"", ""addr:city"": ""Recife"", ""addr:street"": ""Rua General Polidoro"", ""addr:suburb"": ""V\u00e1rzea"", ""amenity"": ""restaurant"", ""name"": ""Padaria Cidade Universit\u00e1ria""}"
Brazzettus,-8.0381372,-34.9438454,"{""@id"": ""node/561900193"", ""addr:housenumber"": ""4301"", ""addr:street"": ""Avenida Caxang\u00e1"", ""amenity"": ""restaurant"", ""cuisine"": ""regional"", ""name"": ""Brazzettus"", ""website"": ""https://www.brazzettus.com.br/""}"
O Caranguejo,-22.9763598,-43.1923361,"{""@id"": ""node/562181349"", ""amenity"": ""restaurant"", ""name"": ""O Caranguejo"", ""outdoor_seating"": ""yes""}"
Churrascaria Spettus,-8.0591242,-34.8984051,"{""@id"": ""node/562735962"", ""addr:city"": ""Recife"", ""addr:street"": ""Rua Henrique Dias"", ""addr:suburb"": ""derby"", ""amenity"": ""restaurant"", ""name"": ""Churrascaria Spettus""}"
Faminthus,-19.9341848,-43.9278651,"{""@id"": ""node/564229596"", ""addr:housenumber"": ""433"", ""addr:street"": ""Avenida Get\u00falio Vargas"", ""amenity"": ""restaurant"", ""name"": ""Faminthus""}"
Al Capone,-19.9355834,-43.9312182,"{""@id"": ""node/564238247"", ""addr:city"": ""Belo Horizonte"", ""addr:housenumber"": ""820"", ""addr:street"": ""Avenida Get\u00falio Vargas"", ""amenity"": ""pub"", ""name"": ""Al Capone"", ""wheelchair"": ""no""}"
Chopperia Devassa,-19.9358128,-43.9308908,"{""@id"": ""node/564238265"", ""addr:city"": ""Belo Horizonte"", ""addr:housenumber"": ""809"", ""addr:street"": ""Avenida Get\u00falio Vargas"", ""amenity"": ""pub"", ""name"": ""Chopperia Devassa"", ""wheelchair"": ""yes""}"
Getúlio,-19.9358885,-43.9310989,"{""@id"": ""node/564238276"", ""addr:city"": ""Belo Horizonte"", ""addr:housenumber"": ""823"", ""addr:street"": ""Avenida Get\u00falio Vargas"", ""addr:suburb"": ""Savassi"", ""amenity"": ""restaurant"", ""cuisine"": ""brazilian;seafood"", ""name"": ""Get\u00falio"", ""wheelchair"": ""no""}"
Biruta Bar,-8.0891804,-34.8801992,"{""@id"": ""node/564834411"", ""amenity"": ""pub"", ""name"": ""Biruta Bar"", ""name:pt"": ""Biruta Bar""}"
Portal da Carne de Sol,-8.0471354,-34.9288604,"{""@id"": ""node/565785335"", ""addr:city"": ""Recife"", ""addr:housenumber"": ""104"", ""addr:postcode"": ""50721-390"", ""addr:street"": ""Rua Pac\u00edfico da Luz"", ""addr:suburb"": ""Cordeiro"", ""air_conditioning"": ""yes"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza;steak_house;regional"", ""delivery"": ""yes"", ""name"": ""Portal da Carne de Sol"", ""phone"": ""81 3446-3201"", ""toilets"": ""yes"", ""website"": ""https://www.instagram.com/portaldacarnedesol/"", ""wheelchair"": ""yes""}"
Bar e Restaurante do Biu,-8.0332958,-34.9443475,"{""@id"": ""node/565785341"", ""amenity"": ""restaurant"", ""name"": ""Bar e Restaurante do Biu""}"
Amarelinho,-22.9103129,-43.1763121,"{""@id"": ""node/566816603"", ""alt_name"": ""Amarelinho da Cinel\u00e2ndia"", ""amenity"": ""restaurant"", ""cuisine"": ""barbecue;chicken;pizza;friture;brazilian;fish;pancake;local"", ""email"": ""amarelinhodacinelandia@gmail.com"", ""name"": ""Amarelinho"", ""phone"": ""+55 21 2240-8434"", ""source"": ""survey"", ""website"": ""https://www.amarelinhodacinelandia.com.br/""}"
Rei dos Galetos,-22.9051472,-43.1771551,"{""@id"": ""node/567544104"", ""addr:housenumber"": ""34A"", ""addr:street"": ""Rua Rodrigo Silva"", ""amenity"": ""restaurant"", ""name"": ""Rei dos Galetos""}"
Rei das Batidas,-23.5705674,-46.7060178,"{""@id"": ""node/567677629"", ""addr:city"": ""S\u00e3o Paulo"", ""addr:housenumber"": ""231"", ""addr:postcode"": ""05501-000"", ""addr:street"": ""Avenida Valdemar Ferreira"", ""amenity"": ""bar"", ""check_date"": ""2024-05-06"", ""name"": ""Rei das Batidas"", ""start_date"": ""1970""}"
Bora Bora,-22.0028323,-47.8819841,"{""@id"": ""node/567908563"", ""amenity"": ""pub"", ""name"": ""Bora Bora""}"
Urich,-22.9051329,-43.1756653,"{""@id"": ""node/570371420"", ""addr:housenumber"": ""50A"", ""addr:street"": ""Rua S\u00e3o Jos\u00e9"", ""amenity"": ""restaurant"", ""name"": ""Urich""}"
Rei dos Galetos,-22.9051774,-43.1757136,"{""@id"": ""node/570371431"", ""amenity"": ""restaurant"", ""name"": ""Rei dos Galetos""}"
Carioca,-22.905212,-43.1757887,"{""@id"": ""node/570371450"", ""amenity"": ""restaurant"", ""name"": ""Carioca""}"
Ao Vivo,-22.9044263,-43.1745066,"{""@id"": ""node/570371624"", ""amenity"": ""restaurant"", ""name"": ""Ao Vivo""}"
Bar do Papai,-22.9045298,-43.1746137,"{""@id"": ""node/570371628"", ""amenity"": ""pub"", ""name"": ""Bar do Papai""}"
Cortesia,-22.9053344,-43.1754644,"{""@id"": ""node/570870216"", ""addr:housenumber"": ""35T"", ""addr:street"": ""Rua S\u00e3o Jos\u00e9"", ""amenity"": ""restaurant"", ""name"": ""Cortesia""}"
Restaurante Mister Toko,-25.4399092,-49.2342208,"{""@id"": ""node/573461210"", ""amenity"": ""restaurant"", ""name"": ""Restaurante Mister Toko""}"
O Bicão,-21.7096541,-47.4783527,"{""@id"": ""node/573555545"", ""amenity"": ""restaurant"", ""name"": ""O Bic\u00e3o""}"
Falafel,-19.9397296,-43.9347796,"{""@id"": ""node/585680986"", ""amenity"": ""restaurant"", ""name"": ""Falafel""}"
Tatame,-19.947728,-43.934176,"{""@id"": ""node/585706329"", ""addr:city"": ""Belo Horizonte"", ""addr:housenumber"": ""872"", ""addr:street"": ""Rua Gr\u00e3o Mogol"", ""addr:suburb"": ""Sion"", ""amenity"": ""restaurant"", ""name"": ""Tatame""}"
Grelhatus,-30.0470724,-51.1991383,"{""@id"": ""node/592566005"", ""amenity"": ""restaurant"", ""cuisine"": ""regional"", ""name"": ""Grelhatus"", ""wheelchair"": ""yes""}"
Trebiano,-30.0428624,-51.1976375,"{""@id"": ""node/593534911"", ""amenity"": ""restaurant"", ""name"": ""Trebiano""}"
Taiko,-20.5370156,-47.4046378,"{""@id"": ""node/598665251"", ""amenity"": ""restaurant"", ""name"": ""Taiko""}"
Maria Paula Bar e Restaurante,-23.5520829,-46.6383065,"{""@id"": ""node/598667067"", ""amenity"": ""restaurant"", ""name"": ""Maria Paula Bar e Restaurante""}"
Tanka,-23.555258,-46.6351745,"{""@id"": ""node/599006013"", ""amenity"": ""restaurant"", ""cuisine"": ""chinese"", ""name"": ""Tanka"", ""opening_hours"": ""Tu-Th 11:30-15:00,18:00-22:00; Fr,Sa 11:30-15:30,18:00-22:30; PH,Su 11:30-15:30,18:00-22:00""}"
Bar do Seu Ivo,-22.7545908,-43.1061207,"{""@id"": ""node/605075790"", ""amenity"": ""pub"", ""name"": ""Bar do Seu Ivo"", ""source"": ""survey""}"
Estrela do Mar,-22.7626705,-43.1075623,"{""@id"": ""node/608717195"", ""amenity"": ""pub"", ""name"": ""Estrela do Mar"", ""source"": ""survey""}"
Boteco do Farol,-13.0099372,-38.5316438,"{""@id"": ""node/612570351"", ""amenity"": ""pub"", ""name"": ""Boteco do Farol""}"
Brasil Legal,-13.0089456,-38.5307955,"{""@id"": ""node/612570426"", ""addr:city"": ""Salvador"", ""addr:street"": ""Rua Afonso Celso"", ""amenity"": ""restaurant"", ""cuisine"": ""barbecue;buffet"", ""name"": ""Brasil Legal"", ""source"": ""survey""}"
Papa Pizza Bar e Restaurante,-13.0084748,-38.5257244,"{""@id"": ""node/612570532"", ""amenity"": ""restaurant"", ""name"": ""Papa Pizza Bar e Restaurante""}"
Bar & Boi,-19.8713761,-43.9865191,"{""@id"": ""node/614909420"", ""addr:city"": ""Belo Horizonte - MG"", ""addr:housenumber"": ""294"", ""addr:street"": ""Avenida Fleming"", ""addr:suburb"": ""Ouro Preto"", ""amenity"": ""pub"", ""name"": ""Bar & Boi""}"
Quiosque da Brahma,-22.9051707,-43.1752044,"{""@id"": ""node/618268983"", ""amenity"": ""pub"", ""name"": ""Quiosque da Brahma"", ""operator"": ""Brahma"", ""shop"": ""kiosk""}"
Salsas Bar e Restaurante,-13.0114017,-38.4694345,"{""@id"": ""node/619006487"", ""amenity"": ""restaurant"", ""name"": ""Salsas Bar e Restaurante""}"
Kilo Grama,-13.0109648,-38.4674207,"{""@id"": ""node/619006501"", ""amenity"": ""restaurant"", ""cuisine"": ""buffet"", ""internet_access"": ""no"", ""name"": ""Kilo Grama""}"
Puro Sabor,-13.0105023,-38.4680809,"{""@id"": ""node/619006502"", ""amenity"": ""restaurant"", ""name"": ""Puro Sabor""}"
Restaurante O Rei da Carne do Sol,-13.0146741,-38.4687848,"{""@id"": ""node/619006503"", ""amenity"": ""restaurant"", ""name"": ""Restaurante O Rei da Carne do Sol""}"
Restau Vila,-13.0054355,-38.4577925,"{""@id"": ""node/619006813"", ""amenity"": ""restaurant"", ""name"": ""Restau Vila""}"
Chans Sushibar,-12.9891922,-38.5076207,"{""@id"": ""node/619006884"", ""amenity"": ""restaurant"", ""cuisine"": ""japanese"", ""name"": ""Chans Sushibar""}"
Manhattan,-13.0067136,-38.4657388,"{""@id"": ""node/619038996"", ""amenity"": ""restaurant"", ""name"": ""Manhattan"", ""source"": ""survey""}"
Restaurante Frederico,-3.732138,-38.5055743,"{""@id"": ""node/620869901"", ""addr:city"": ""Fortaleza"", ""addr:country"": ""BR"", ""addr:housenumber"": ""855"", ""addr:postcode"": ""60120-001"", ""addr:street"": ""Avenida Bar\u00e3o de Studart"", ""addr:suburb"": ""Aldeota"", ""amenity"": ""restaurant"", ""contact:instagram"": ""fredericoaldeota"", ""name"": ""Restaurante Frederico"", ""opening_hours"": ""Mo-Su 11:00-23:00"", ""phone"": ""+55 85 3224 8575""}"
Sal e Brasa,-3.7314999,-38.5054026,"{""@id"": ""node/620869908"", ""addr:city"": ""Fortaleza"", ""addr:country"": ""BR"", ""addr:housenumber"": ""825"", ""addr:postcode"": ""60120-001"", ""addr:street"": ""Avenida Bar\u00e3o de Studart"", ""addr:suburb"": ""Aldeota"", ""amenity"": ""restaurant"", ""contact:instagram"": ""salebrasa.fortaleza"", ""cuisine"": ""barbecue"", ""name"": ""Sal e Brasa"", ""opening_hours"": ""Mo-Su 11:30-23:30"", ""phone"": ""+55 85 3085 6226"", ""website"": ""https://salebrasa.com.br/fortaleza/"", ""website:menu"": ""https://salebrasa.com.br/buffet/""}"
Rei do Bacalhau,-22.8183286,-43.1976627,"{""@id"": ""node/621486712"", ""amenity"": ""restaurant"", ""name"": ""Rei do Bacalhau""}"
Zug Choperia,-3.7345257,-38.4912757,"{""@id"": ""node/622049097"", ""amenity"": ""pub"", ""name"": ""Zug Choperia""}"
Bem Bom,-12.9755722,-38.5026856,"{""@id"": ""node/622395251"", ""amenity"": ""restaurant"", ""name"": ""Bem Bom""}"
Salsa,-12.979041,-38.5087223,"{""@id"": ""node/622395294"", ""amenity"": ""restaurant"", ""name"": ""Salsa""}"
Point do Yakissoba,-12.9646193,-38.5028762,"{""@id"": ""node/622395364"", ""addr:street"": ""Rua dos Perd\u00f5es"", ""amenity"": ""restaurant"", ""name"": ""Point do Yakissoba""}"
Angel Bar e Restaurante,-12.9687129,-38.5041413,"{""@id"": ""node/622395407"", ""amenity"": ""restaurant"", ""name"": ""Angel Bar e Restaurante""}"
JC Refeições,-1.4562119,-48.4896726,"{""@id"": ""node/627001218"", ""amenity"": ""restaurant"", ""name"": ""JC Refei\u00e7\u00f5es""}"
Kahori Sushi,-1.4604073,-48.4885365,"{""@id"": ""node/627001226"", ""addr:housenumber"": ""880"", ""addr:postcode"": ""66033-770"", ""addr:street"": ""Avenida Serzedelo Corr\u00eaa"", ""addr:suburb"": ""Batista Campos"", ""amenity"": ""restaurant"", ""name"": ""Kahori Sushi"", ""source:addr"": ""Cadastro T\u00e9cnico Multifinalit\u00e1rio de Bel\u00e9m""}"
Mori Sushi,-23.5630465,-46.6708263,"{""@id"": ""node/629100013"", ""addr:city"": ""S\u00e3o Paulo"", ""addr:housenumber"": ""3610"", ""addr:postcode"": ""01416-002"", ""addr:street"": ""Rua da Consola\u00e7\u00e3o"", ""amenity"": ""restaurant"", ""name"": ""Mori Sushi"", ""website"": ""http://www.ohtasushi.com.br""}"
Parmê,-22.9159346,-43.2507988,"{""@id"": ""node/633485294"", ""addr:housenumber"": ""4/10"", ""addr:street"": ""Pra\u00e7a Bar\u00e3o de Drumond"", ""amenity"": ""restaurant"", ""name"": ""Parm\u00ea"", ""opening_hours"": ""Mo-Th, Su 11:00-00:00; Fr, Sa 11:00-00:30"", ""phone"": ""+55 21 3879-5050"", ""website"": ""https://www.parme.com.br/""}"
